comment_id,event_id,text,llm_stance,is_trash,verified_label,notes
cmt_education_037_0306_r01,education_037,"Nguyễn Viết Nam muộn hơn không thầy ạ,",rác,True,,
cmt_education_017_0354,education_017,bộ ơi khó coi quá👎,tiêu cực,False,,
cmt_education018_0011_r03,education_018,Tuấn Văn Nguyễn Bất tiện ? có thẳng cao tốc từ nội thành về hoà lạc đi xe máy thì 40 -50p đi ô tô thì 30 ???,trung lập,False,,
cmt_education_040_0176_r03,education_040,Lan Anh bg vẫn vậy đó mừ🥲,rác,True,,
cmt_education_037_0145,education_037,"Đúng rồi 
Phải thi đầu vào thì chất lượng mới cao và phản ánh đúng năng lực
Xét học bạ đẹp , cơ chế xin - cho ươm mầm từ bé trách sao khi trưởng thành tham nhũng gia tăng",tích cực,False,,
cmt_education013_0019_r15,education_013,"Trần Kim Hoàng tiền rút hết tuồng ra nước ngoài rồi con cháu đi định cư ở bển có cơ hội thì nhập tịch luôn. Vì họ ko phải ng phạm tội nên khó mà thu hội được, với số tiền cỡ đó thì nhập tịch dễ lắm vì nước nào cũng khuyến khích và tạo điều kiện cho ng nước ngoài đầu tư vào nước họ mà.",tiêu cực,False,,
cmt_education011_0020_r03,education_011,"Hồng Diệu Trường tư thục sẽ có chủ tịch, giống như công ty TNHH thôi , người bỏ tiền ra để đầu tư xây dựng trường chứ k phải kinh phí của nhà nước nhé, dưới chủ tịch sẽ có hiệu trưởng , giống tổng giám đốc, giám đốc vậy á :D",trung lập,False,,
cmt_education_004_0101,education_004,Lương hiệu trưởng không đủ sống hay sao mà bắt nhà nước phải bao nuôi mới chịu vậy,tiêu cực,False,,
cmt_education_004_0118,education_004,"Cơ quan điều tra xác định, vào tháng 11/2025, Bộ Văn hóa - Thể thao và Du lịch duyệt chi tiền cho 984 sinh viên Trường Cao đẳng Du lịch Hà Nội tham gia A80 với tổng số tiền là 1.928.640.000 đồng.
Xem thêm: https://tienphong.vn/vu-an-chan-tien-boi-duong-a80-khoi-to-hieu-truong-truong-cao-dang-du-lich-ha-noi-post1804949.tpo",rác,True,,
cmt_education_017_0535,education_017,Thi thế này HS đáng ra chỉ 2 phần áp lực sau khi biêt điểm chắc nó phải áp lực lên gấp đôi gấp 3,ý kiến riêng,False,,
cmt_education011_0009_r01,education_011,Phòg hiệu trưởg xưa giờ xịn mà,trung lập,False,,
cmt_education020_0004_r04,education_020,"Đoàn Hà phổ cập hết lớp 9 là đọc thông viết thạo rồi. Vào cấp 3 là phải thi đầu vào nhưng điểm chuẩn tổng ba môn phải  từ (12 đến 15 ko nhân hệ số)  trở lên đối với đồng bằng trung du. Còn vùng cao xa xôi, khó khăn thì CS riêng",trung lập,False,,
cmt_education007_0012_r02,education_007,Duc Thai Tran qua mỹ mà học,trung lập,False,,
cmt_education007_0046_r14,education_007,Dạ Thy đúng vậy.bsi làm ở BV lớn dù học học hàm học vị gì cũng đều rất giỏi.còn làm tuyến cơ sở dễ bị lụt nghề .,tích cực,False,,
cmt_education015_0001_r06,education_015,Lương Ngọc thiểu năng à nói ko ra đầu đuôi.chắc lại sọc rồi?!,trung lập,False,,
cmt_education011_0002_r09,education_011,Đỗ Ngọc Huyền chưa kịp đến hồi kết à🤣,ý kiến riêng,False,,
cmt_education_005_0073,education_005,Trường này trùm mà.giáo viên tranh nhau ai giàu hơn nên vậy,tiêu cực,False,,
cmt_education004_0001_r26,education_004,"Nhung Giang nếu sự việc có thật thì bạn nên cùng những bạn tham gia A80 nên làm đơn nhé bạn, chắc chắn quả báo tới nhanh thôi",ý kiến riêng,False,,
cmt_education007_0053_r02,education_007,"Duyen Tran trong ngành luôn đấy bác. Rất vui vẻ chia sẻ với bác ạ. Bác chắc hệ bsnt,ck1,2 muốn chuyển ngang cơ đúng k? Chứ bác cứ thi ths đi thì bác thấy bgd có lý, và byt nhà mk nên xd lại chương trình gd sau đại học để chuẩn hoá ngang quốc tế ạ.",trung lập,False,,
cmt_education017_0002_r19,education_017,"Nguyễn Việt hỏi 1999, 2006 đi",rác,True,,
cmt_education_037_0040_r03,education_037,Quay lại như xưa đã là đột phá rối.,tiêu cực,False,,
cmt_education_011_0540,education_011,Đủi việc đi.dạy ai nữa,tiêu cực,False,,
cmt_education020_0004_r25,education_020,TienTuyen Cao xet hoc ba tieu cuc lam ban a,trung lập,False,,
cmt_education_020_0058,education_020,Cho làm thử xem làm đc ko.ko làm đc thì nên cho về,tiêu cực,False,,
cmt_education009_0012_r01,education_009,"Hayley Nguyen Ko quan trọng lắm đâu em! Trường nào cũng có cái tốt va chưa tốt, chưa phù hợp",trung lập,False,,
cmt_education_037_0323_r01,education_037,Diễm My ê vậy khỏi học trên lớp ôn đgnl từ lớp 10 =)),trung lập,False,,
cmt_education_017_0012,education_017,Ở  nông thôn  10 nhà  thì  3 nhà  có  máy  tính. Thế  ko cần  học  viết  cho các  con  viết và  học bằng  máy  tính  rồi  hãy  quyết định  thi  cái  nào  hiệu  quả  hơn,tiêu cực,False,,
cmt_education_037_0223_r01,education_037,Phạm Dũng xét học bạ + dgnl+ ielts,rác,True,,
cmt_education_011_0113,education_011,Thẻo dái nó . Hăng máu cho vô tù,tiêu cực,False,,
cmt_education_007_0077,education_007,"Các đc ngành y đừng tranh luận sâu quá rồi người ta hiểu hết thì các ông chả đc gì nhưng tôi chỉ hiểu riêng bs nội trú thì khi họ học xong phải tương đg ths và ck1 chứ vì họ chuyên sâu lâm sàng một chuyên ngành còn gì. Nếu k thì học nội trú làm gì, ra trg đi làm và đúng trình tự theo cấp bậc đỡ mất 3 năm nội trú thi khó nhất VN",trung lập,False,,
cmt_education011_0001_r29,education_011,📞 09135 79115 - Thầy Nguyễn Văn Đạt -  Chủ tịch hội đồng trường,rác,True,,
cmt_education_005_0268,education_005,"Trời ơi trời, cô giáo đây hả trời?",tiêu cực,False,,
cmt_education011_0016_r03,education_011,Trường tư mà. Khả năng rất cao ko phải giáo viên.,trung lập,False,,
cmt_education_011_0057,education_011,Bữa thấy che khăn xanh,trung lập,False,,
cmt_education020_0002_r09,education_020,Ruby Bảo Ngọc làm truc tiêp trên truyen hình de phu huynh va học sinh dám sát xem làm kip thơi gian mây ô bà ra nhu vây ko,trung lập,False,,
cmt_education_009_0233,education_009,Trường đạt   từ chuẩn   quốc gia   mà có những người  làm co giao mà   dao Đức   vậy thì   chỉ   chạy   theo thanh tích   mà thoi   phải lên tiếng manh me    có giao ms cho học sinh tắt bạn vậy   thì về mà   đi  chăn day  lợn,tiêu cực,False,,
cmt_education_007_0334,education_007,"Theo tôi hoc vI bằng cấp mỗi nước mỗi khác. Ở VN anh có Tiến sĩ chua chắc bằng Anh cử nhân hoắc KỶ SƯ.
Bởi vì TS của anh chỉ học chuyen 1 ngành. Như TS am nhạc  TS Cong an Quan đội...Ts thể duc thể thao... Đó chưa kể bằng đi MUA....
bởi tiền.",trung lập,False,,
cmt_education017_0007_r01,education_017,Huyền Huyền k lỗi được đâu mà lo b. Thi này dùng sw,trung lập,False,,
cmt_education_004_0154,education_004,Lại thêm một sự kiện vào Táo Quân,trung lập,False,,
cmt_education011_0001_r10,education_011,"Theanh28 Entertainment 🔥cănq nha.... mớii xemm fuII vj₫eo bên ➡️ Hóng Tin Đường Phố 

😡",trung lập,False,,
cmt_education_015_0018,education_015,"Phải thế k là đào tạo phản động từ trong trứng , nuôi ong tay áo",tiêu cực,False,,
cmt_education_017_0027,education_017,Thi xong chắc 2k9 tranh giành suất vào bệnh viện=))),tiêu cực,False,,
cmt_education_005_0259,education_005,"Cái học ngày nay đã hỏng rồi, Mười thằng đi dạy chín thằng... lưu manh.",tiêu cực,False,,
cmt_education_017_0450,education_017,Thi xong mà điểm thấp là ngất tại chỗ 😅,tiêu cực,False,,
cmt_education_040_0207,education_040,tha e,rác,True,,
cmt_education_017_0210,education_017,Có khi xem điểm xong ngất luôn quá 💩,trung lập,False,,
cmt_education_017_0310,education_017,thi xong lăn ra lâm sàng luôn 😊,tiêu cực,False,,
cmt_education_009_0290,education_009,Con giáo viên này ác hơn cầm thú,tiêu cực,False,,
cmt_education020_0001_r39,education_020,"Người tham gia ẩn danh 158 nếu là năm nay thì chắc đgnl giúp được mỗi cái nền th, nâng cao thì vứt r",tiêu cực,False,,
cmt_education_037_0004,education_037,"Có Giáo viên ra đề kiểm tra dễ, có giáo viên ra đề kiểm tra khó, có trường ra đề thi dễ, có trường ra đề thi khó, thì kết quả trong học bạ có giống nhau không. Trừ khi tất cả các trường đều làm chung đề kiểm tra thường xuyên, giữa học kỳ, cuối học kỳ... thì mới tính chuyện xét học bạ. Chưa kể tiêu cực trong điểm số... Chưa kể quay cóp để được điểm cao....Thi cử là công bằng nhất",ý kiến riêng,False,,
cmt_education_011_0335,education_011,Công nhận ặc thằng hieu truong ni chắc to nên cô nào cũng ham. Ri thì chắc hết cả dàn ở đó luôn,tiêu cực,False,,
cmt_education_017_0526,education_017,Hoàng Lân khả lăng t  đi trc m một bước,rác,True,,
cmt_education020_0006_r14,education_020,Nguyễn Lệ đề T.A có 10 câu liên quan tới việc học ielts mà có người là giáo viên bảo hoàn toàn trong chương trình phổ thông. Các con ko làm được là do ko chịu học. Thật nực cười và còn đề toán nữa...,tiêu cực,False,,
cmt_education_037_0002_r34,education_037,"Nguyễn Zen đồng ý với ý kiến của bạn, phải học vất vả và chăm chỉ lắm mới có  điểm chứ không phải chơi chơi mà được điểm tốt đâu. Nhưng thi thì gói gọn trong 50 phút, có khi đợt đó bị cảm bị sốt hay tình huống bất khả kháng nào khác nữa thì tội con. Nên không thể phủ nhận 3 năm học hành vất vả của tụi con được",trung lập,False,,
cmt_education_004_0104,education_004,Sáng nấu ông này có phải hợp lý ko 😌,rác,True,,
cmt_education005_0006_r04,education_005,"An Phan thì báo có viết cô sửa đúng thành sai là do liên quan đến việc ko tham gia học thêm tại nhà cô giáo đó còn gì,",rác,True,,
cmt_education018_0005_r06,education_018,Tridung Ngo  tăng học phí lên x4 thì đổi được hết máy móc mới nha🤩,trung lập,False,,
cmt_education_038_0105,education_038,Ước được bồi dưỡng free 😂,trung lập,False,,
cmt_education_007_0246,education_007,"Thôi thì mình học Y đa khoa ra, học định hướng chuyên khoa (có thể thêm thời gian học) và CCHN rồi đi làm thôi. Không cần phải học CK cấp 1, cấp 2 nữa và BYT không cần chuyển đổi thành CK sâu làm gì. Về bằng cấp thì chỉ ThS và TS thôi.",trung lập,False,,
cmt_education007_0026_r07,education_007,"Diễm Lương trường nào ngành nào, chọi như thế nào thì cụ thể, chứ bà chị đừng có phán chung vậy có phải thành phán lung tung ko? Tôi cũng mời chị vào Nam để dẫn bà chị đi coi danh sách thi, chứ sợ nhiều khi ko tự coi đc :))",tiêu cực,False,,
cmt_education018_0071_r01,education_018,Trần Phong a chắc chắn với chú là khi mà cung thấp hơn cầu thì giá của nó chỉ cỏ đi lên chứ ko có đi xuống :)),trung lập,False,,
cmt_education_009_0007,education_009,"Hồi t học lớp 4, t và 2 thằng nữa  ngồi nữa ngồi bàn cuối nghịch ngu , 3 thằng vặt nhau ngã cả người lẫn ghế ra đất bị thầy dạy thể dục bắt lên trên bục giảng tát xoay vòng. Vừa tát vừa cười. Thầy bảo tát mạnh thế là tát mạnh theo ý của thầy . thế là 3 thằng méo mặt đéo cười được nữa. 3 thằng tát nhau trong 30p mà đéo thằng nào giám khóc. Công nhận hồi ấy mình ngu thật. Liêm Đức Lanh Duy Vũ",trung lập,False,,
cmt_education_007_0126,education_007,Ko quản lý đc nên dỗi 😛,tiêu cực,False,,
cmt_education_038_0120,education_038,Pham Phuong Anh bạn àh,rác,True,,
cmt_education_018_0024,education_018,Tuyệt vời 💖,trung lập,False,,
cmt_education020_0005_r04,education_020,Hạnh Thị bộ sách mơi này rất hay  bạn ạ- mình là GV đọc và làm bài tập cảm giác đổi mơi tư duy nhiều- bài tập tích phân và đạo hàm có nhiều ứng dụng vào thực tiễn cuộc sống. cứ ko chịu học xong lại đề nghị này kia vớ vẩn quá.,tích cực,False,,
cmt_education_040_0190,education_040,Ngt Hà🥹🥹,rác,True,,
cmt_education018_0008_r03,education_018,Ha Bui Hà Nội đang có dự kiến xây gần 1000 trường mà. Trong đó ưu tiên xây trước ở 33 phường đang thiếu nặng nhất. Bạn lên vnexpress đọc bài. Từ từ rồi BGD sẽ bị sờ gáy dần từng vấn đề thôi.,trung lập,False,,
cmt_education018_0018_r05,education_018,Năm nay Hà Nội là thành phố có chỉ số không khí ô nhiễm nhất thế giới .các xếp to cũng đang từng bước chuyển những gì và làm những gì có thể để Hà Nội tốt hơn và là nơi đáng sống thôi.,trung lập,False,,
cmt_education_020_0006,education_020,Báo cáo song rùi sao. Chỉ khổ các con thương các con.,tiêu cực,False,,
cmt_education_011_0275,education_011,Điên Máy Viếthungkkk,rác,True,,
cmt_education_040_0198,education_040,Trần Đăng Khoa 🙂,rác,True,,
cmt_education017_0009_r01,education_017,"Phan Hạnh chắc sẽ có chứ, giờ tụi nhỏ thi nhiều cái cũng trên máy tính rồi mà.",trung lập,False,,
cmt_education_017_0129,education_017,Quan trọng là máy dàn máy của trường:],trung lập,False,,
cmt_education007_0002_r10,education_007,"Văn Hưng Vũ về mặt bằng chung là hơn nhưng cũng ko đến mức ông nội đâu. Mình ck1 đây nhưng nhiều cái bsnt vẫn hỏi mình, và có cái mình cũng hỏi bsnt. Nghề này là học thầy, học hỏi lẫn nhau, và update các guidline và áp dụng linh hoạt vào cá thể hoá điều trị. Thân!",trung lập,False,,
