comment_id,event_id,text,llm_emotion,is_trash,verified_label,notes
cmt_showbiz_033_0001_r67,showbiz_033,Phan D. Anh chỉ sợ vào rồi tự nhiên phát bệnh hiểm nghèo.,Cà khịa,False,,
cmt_showbiz013_0010_r07,showbiz_013,Hoangplaza Nguyen Hoàng Đàn hay Bạch đàn ??,,True,,
cmt_showbiz_010_0044,showbiz_010,Tú Anh thật là vcđ’😂,,True,,
cmt_showbiz_025_0071,showbiz_025,Gần đây vn bắt rất nhiều người đối lập.  Ko lẻ? 😅,Trung lập,False,,
cmt_showbiz020_1023_r01,showbiz_020,Thành Trần hơn 2000 người nhé.,,True,,
cmt_showbiz_033_1971_r06,showbiz_033,Trần Ánh Hồng thuế chỉ là cái cớ thôi nhé,,True,,
cmt_showbiz_044_2195,showbiz_034,"dù cho trăm khéo ngàn khôn, gặp phải thần..ồn xuống dốc ko phanh:))",Trung lập,False,,
cmt_showbiz009_0033_r02,showbiz_009,Lê Mỹ Hạnh mày chưa biết trước giờ ông này ở chung cư thì nhân viên ra vào như chợ à ? Từ thời NST cả nhà Ngân + trợ lí + nhân viên phải 10 người trong cái chung cư đấy,Trung lập,False,,
cmt_showbiz020_0309_r02,showbiz_020,Bảo Quỳnh  đen :))),,True,,
cmt_showbiz020_2155_r04,showbiz_020,Quỳnh Lâu Ngọc Vũ_琼楼玉宇 🤣🤣🤣,,True,,
cmt_showbiz018_0001_r28,showbiz_018,Inside the Box đáng lẽ k có ai chê bai nếu đôi này k nói đạo lí về tình yêu b à,Cà khịa,False,,
cmt_showbiz_044_2020,showbiz_034,,,True,,
cmt_showbiz_043_1187,showbiz_033,chồng tao chống lưng👏👏👏😏😏😏,Trung lập,False,,
cmt_showbiz_011_0209,showbiz_011,Thể loại này nên phong sát toàn bộ đi,Phẫn nộ,False,,
cmt_showbiz004_0004_r01,showbiz_004,Tanka Quán - 128 Nguyễn Viết Xuân - Hà Đông quán ế lắm hả,,True,,
cmt_showbiz_021_0216,showbiz_021,Mọi người cứ nâng cao quản điểm lên thế Chứ như cô ngọc trình kia có sao đâu,Trung lập,False,,
cmt_showbiz008_0028_r03,showbiz_008,Hieu Ho  có tô chức là mẹ + jec + ô quản lý mệt mỏi.. Là cố tình tô chuc họp báo 🤭,Trung lập,False,,
cmt_showbiz_010_0222,showbiz_010,"“Em nào là nhân viên, em nào là đối tác, con lợn này chối ác”",Trung lập,False,,
cmt_showbiz015_0003_r01,showbiz_015,"Sáng Duyên vãi đạn, mình thấy bạn để thông tin thì bạn học hết có cấp 3 trong khi ổng học hết cao đẳng bảo ngta vô học ảo ma ca na da",Trung lập,False,,
cmt_showbiz011_0020_r02,showbiz_011,"Kiều Anh nhém quả ""RẮM"" ý,bốc mùi ơi là bốc mùi rùi,mà nó cứ cố.khổ e đang tu",Cà khịa,False,,
cmt_showbiz014_0006_r07,showbiz_014,Quốc Thái làm gì có.cược kiếm ló,,True,,
cmt_showbiz_020_3643,showbiz_020,"tao mà có tiền tao xây còn hơn vua càng long nữa , chứ ở đó mà mê tín",Trung lập,False,,
cmt_showbiz_033_1948_r20,showbiz_033,Hoàng T Kim Kiểu quá tam ba bận nà kaaa,,True,,
cmt_showbiz_016_0034,showbiz_016,"đó là lý do tại sao số 36, Bộ pc, ""con chó cao bằng cái ghế"", ""người dùng thread có độ ngu cao bằng người rừng"" tồn tại khắp fb t",Trung lập,False,,
cmt_showbiz013_0013_r08,showbiz_013,Đỗ Tuấn Hải 100 k tiền gì vậy bạn???,,True,,
cmt_showbiz009_0033_r01,showbiz_009,Trần Thanh thà để xiền ăn 3 bát mì cay còn hơn 🤗,Trung lập,False,,
cmt_showbiz_011_0023,showbiz_011,Nhìn cái mặt Iồn thằng này bực đ chịu được. Đã 6 thì bớt nói lại đi tr.😌,Phẫn nộ,False,,
cmt_showbiz_020_0915,showbiz_020,Rồi số tài sản này đi về đâuu :))),Trung lập,False,,
cmt_showbiz_011_0192,showbiz_011,=)) Vai dớt vẫn thua rách nhé.,Cà khịa,False,,
cmt_showbiz_012_0028,showbiz_012,An roi phải nha ra chu  gio ko tjnh vao dien viên. An trên mau moi người,Đồng cảm,False,,
cmt_showbiz_044_0553,showbiz_034,Lấy ở đâu ra tiền vàng nhiều thế,Trung lập,False,,
cmt_showbiz_018_0496,showbiz_018,Bùi Hồ Song Tuyền nữa trợi,,True,,
cmt_showbiz015_0003_r15,showbiz_015,Đạ Mấu khét luôn bác,Trung lập,False,,
cmt_showbiz_034_1078_r04,showbiz_034,"Dây treo nhãn mác, tem nhãn, tag quần áo Phúc Gia nghe mày comment ngứa hết cả dái tao",,True,,
cmt_showbiz011_0027_r02,showbiz_011,Cổ Ngọc sau vụ này thì đừng chửi jack nữa vì có thằng n còn tệ hơn cả thằng j97,Phẫn nộ,False,,
cmt_showbiz_044_0953,showbiz_034,Má giàuuuuuu,Trung lập,False,,
cmt_showbiz_014_0002,showbiz_014,"Web Drama thì làm Giang Hồ, Từ thiện thì chọn Quận Hoàng Kiếm, phố nhà giàu từ thiện, h thêm quả quảng cáo web cá độ :> H còn thiếu con Thuý nữa đủ combo luôn á chời",,True,,
cmt_showbiz_044_2234,showbiz_034,Người đang làm trời đang nhìn mà,Trung lập,False,,
cmt_showbiz020_0900_r01,showbiz_020,Đỗ Nhật Dũng bác sĩ ma thuật,,True,,
cmt_showbiz_034_2070_r46,showbiz_034,"Duy Son Nguyen khó đấy bạn ,",,True,,
cmt_showbiz019_0002_r29,showbiz_019,Duong Thanh Thao hỏa hay hạ,,True,,
cmt_showbiz004_0016_r06,showbiz_004,Lê Thị Mỹ Dung vậy thì chị phải đi cùng em hết kiếp gòi😅,,True,,
cmt_showbiz004_0005_r18,showbiz_004,"Phòng, chống ma túy - Công an TP. Hồ Chí Minh khum có mình làm ad mấy page hài đi cán bộ 😂 nhắm câu nào là té ghế câu đó",Cà khịa,False,,
cmt_showbiz_012_0070,showbiz_012,Bắt tù hết bọn lừa đảo làm người dân giờ sống vô cảm . Mất lòng tin,Phẫn nộ,False,,
cmt_showbiz_034_2068_r74,showbiz_034,"Lê Duy Hoàng Đúng đấy bác ạ. Hồi sinh viên mình nghĩ chỉ cần có 1 căn nhà chung cư HN, ở ngoại thành hoặc mấy quận xa xa cũng được là tốt lắm rồi. Giờ thì có hơn cả mục tiêu, vậy mà vẫn cảm thấy chưa hài lòng.

#tifosi",Trung lập,False,,
cmt_showbiz023_0004_r10,showbiz_023,"Phan Thi đến cr cũng công khai r nếu có con mắc j k công khai luôn, dân mình cũng nhiều chuyện đi lo hộ quá",Trung lập,False,,
cmt_showbiz_020_1558,showbiz_020,Còn con boos của hệ thống magicskin nữa chắc sớm muôn,Trung lập,False,,
cmt_showbiz_033_1975_r10,showbiz_033,"Dũng Trần thế có lợi nhuận là được trốn thuế rồi cho là chưa hiểu luật 
Thông tin chính phủ mà sao Ko biết cả nước biết rồi ạ",Trung lập,False,,
cmt_showbiz_009_0353,showbiz_009,Đcm. Mấy bà là nạn nhân hết,,True,,
cmt_showbiz_007_0310,showbiz_007,"Đời thật ngộ à nghen. Cứ thích đu theo thần tượng, đòi rụng trứng này nọ cho lắm vào rồi Ship Lol đến tận chym nó mà còn bày đặt phốt này nọ. Đc ca sỹ nổi tiếng chịch sướng quá hoá điên rôi hay gì...? đồ còn nhà mất nết.",Trung lập,False,,
cmt_showbiz_033_1940_r23,showbiz_033,"Tuyền Văn Hóa chi trôn thuế mới nhanh giàu,",,True,,
cmt_showbiz_009_0047,showbiz_009,ngoại tình nghiêm túc được mà :))... Bà Thu vợ Người Phán Xử chia sẻ 🤡,Trung lập,False,,
cmt_showbiz004_0013_r02,showbiz_004,Thu Thảo cay cú quá thì vào đó thay nó ngồi tò đi nó biết ơn mày nhiều 😚,Phẫn nộ,False,,
cmt_showbiz_012_0203,showbiz_012,Thế mới có tiền cho bồ trẻ 40 tỷ chứ.,Trung lập,False,,
cmt_showbiz_020_2257,showbiz_020,Bùi Hậu,,True,,
cmt_showbiz025_0003_r12,showbiz_025,Nghia Vu,,True,,
cmt_showbiz_034_2068_r01,showbiz_034,"Tifosi đúng kiểu nuôi gà, to mới thịt",Trung lập,False,,
cmt_showbiz_033_1941_r10,showbiz_033,Họ Lâm giống t vậy,,True,,
cmt_showbiz_008_0292,showbiz_008,Còn quá nhẹ,Trung lập,False,,
cmt_showbiz_033_0368_r01,showbiz_033,Nga Bui bình tỉnh chị ơi,,True,,
cmt_showbiz_033_1940_r144,showbiz_033,Tuyền Văn Hóa bị na,,True,,
cmt_showbiz012_0002_r03,showbiz_012,Charlotte Web ngoài đời cũng có kẻ thì giàu có..người thì nghèo khó..vào tù cũng vậy..cô ấy muốn trong đó cũng giống như ngoài cuộc sống..giàu nghèo đều có..như thế mới cân bằng được,Trung lập,False,,
cmt_showbiz_033_1963_r10,showbiz_033,Bao Do khỏi sống hả b,,True,,
cmt_showbiz_033_1792_r04,showbiz_033,Quang Anh Nguyễn chắc tầm 20 năm thôi e 😀,,True,,
cmt_showbiz_044_0347,showbiz_034,cho chúng nó chết hết đi vì giàu trên xương máu của người khác...,Trung lập,False,,
cmt_showbiz009_0002_r23,showbiz_009,Nguyễn Hồng Vương hahhaa ghép y bài lun,,True,,
cmt_showbiz012_0010_r01,showbiz_012,Thiên Thanh,,True,,
cmt_showbiz015_0004_r03,showbiz_015,Thắng Dẹo khứa này là ai làm được gì dạ ?,Trung lập,False,,
cmt_showbiz_020_2712,showbiz_020,Vũ Mạnh Linh,,True,,
cmt_showbiz_033_2007_r01,showbiz_033,Đình Hải bà,,True,,
cmt_showbiz_020_2997,showbiz_020,Trang Bear,,True,,
cmt_showbiz_044_0367,showbiz_034,Làm cả đời k kiếm đk 1 tỷ luôn á,Trung lập,False,,
cmt_showbiz_044_0136,showbiz_034,Ông trời ơi sao có nhieuf người làm ác hại dân hút máu dàn ông sao o phạt họ đi ông ơi,Trung lập,False,,
cmt_showbiz004_0007_r03,showbiz_004,Hoa Hướng Dương sắp tới mấy má nào đang bán hàng mà thấy ngưng hay trốn là biết bán hàng s r đó nha mấy ní.Bán hàng giả mới sợ bị CA tóm nên tạm thời ngưng ko bán nữa.,Cà khịa,False,,
cmt_showbiz_043_0392,showbiz_033,Thì nó nghĩ : mình nhiều tiền đổi màu đơn giản .,Trung lập,False,,
cmt_showbiz_043_0570,showbiz_033,Mình chưa bao giờ được hh giúp nhưng mình vẫn thích xem líp hh làm từ thiện  dù có trốn thuế thì hh cũng đem tiền đi giúp đồng bào chớ có ai làm được đâu hh làm sai có nhà nước xử mong mọi người đừng vì thế mà ném đá hh,Trung lập,False,,
cmt_showbiz_044_0426,showbiz_034,Tiền đó tha hô mà phát cho danh nghèo,Trung lập,False,,
cmt_showbiz011_0031_r03,showbiz_011,"Nguyen Viet Bao Trung đấy. Ông cứ tưởng tượng nó áp dụng cách phân tích nhạc đấy vào tình ái, ông là nam còn gật gù thì dăm ba em kém nó tận 10 tuổi trình nào mà thoát nổi :)))",Cà khịa,False,,
cmt_showbiz_043_0951,showbiz_033,Này có tính toán hết rồi. bắt trốn thuế nên tính hết. tù kinh tế đi vài năn rồi ra vẫn là đại gia. làm truyền thông từ thiện tốt. nên nhiều người quý. Công an điều tra 2100 tỉ nhưng đó là bè nổi thôi.,Trung lập,False,,
cmt_showbiz020_0935_r01,showbiz_020,Thập Nguyễn Nhửng ai Nếu dùng chưa hết mà ngưng thì đừng vội bỏ thùng rác đưa đến trả lấy lại tiền bắt bồi thường .,Trung lập,False,,
cmt_showbiz_044_0677,showbiz_034,Thua vàng bé mr pips 😆,Trung lập,False,,
cmt_showbiz_044_1484,showbiz_034,Shack nghĩ là lu loa lên là OK ko ngờ án tại ví,Trung lập,False,,
cmt_showbiz020_1003_r01,showbiz_020,Tuấn Lang e cũng tính nộp đơn xin việc,,True,,
cmt_showbiz024_0010_r02,showbiz_024,Vũ Thanh Tùng chuẩn 😂,,True,,
cmt_showbiz_020_3590,showbiz_020,Thực ra chưa biết cụ thể kết quả ra sao. Uh từ thiện là thật. Nhưng nếu sai phạm phi pháp lừa dân kiếm 100 tỉ bỏ 1tỷ ra từ thiện. Từ thiện cho ng dân nhưng cũng lừa dân thì có đáng và gia trị từ thiện đó ko còn giá trị. Người được giúp thì cho rằng chị ấy tốt. Còn người bị chị ay làm mình bị thiệt hại thì oán.,Trung lập,False,,
cmt_showbiz_018_0394,showbiz_018,Ad group chào cờ đây mà :)),Trung lập,False,,
cmt_showbiz009_0027_r08,showbiz_009,Ngô Khánh Huyền bố tao đéo ngủ với phò đâu. Mà phò lại xấu như mày thì càng không rồi :)) đầu óc như comment thì cũng lại càng k,Cà khịa,False,,
cmt_showbiz020_1543_r05,showbiz_020,Trần Mến,,True,,
cmt_showbiz021_0001_r07,showbiz_021,Đào Gia Hy 18 củ là nó ăn chênh đút túi riêng ấy,Cà khịa,False,,
cmt_showbiz011_0034_r03,showbiz_011,Quynh Anh Nguyên cơ bản tại nó giàu vs có fame nên con nào cx muốn cắm vô mà,Trung lập,False,,
cmt_showbiz_020_1917,showbiz_020,Vương Huyền Trang,,True,,
cmt_showbiz_020_0131,showbiz_020,Ảnh lãnh đạo nguồn.,Trung lập,False,,
cmt_showbiz020_2144_r14,showbiz_020,Gil Lâm vãi cả ép =)),,True,,
cmt_showbiz008_0002_r40,showbiz_008,"Dõan Đại Hiệp nào, ko trêu bạn 🐧",,True,,
cmt_showbiz_033_0001_r183,showbiz_033,Hùng Mộc án điểm xử xong vào trại thì vẫn như bthg chứ cái j mà cả nước biết?cào phím mà ngu,Phẫn nộ,False,,
cmt_showbiz_021_0090,showbiz_021,6tr là được gặp cô tiên rồi,Cà khịa,False,,
cmt_showbiz_020_0722,showbiz_020,Mỹ Duyên rửa mắt,,True,,
cmt_showbiz_009_0220,showbiz_009,Nhỡ ddvs là a dùng thì sao nhỉ 😌 a mặc đồ lót nữ thì sao 🥹,Trung lập,False,,
cmt_showbiz_033_0001_r135,showbiz_033,Nguyen Anh Tuấn - mình rất đồng quan điểm với bạn !!,,True,,
cmt_showbiz_033_1940_r75,showbiz_033,Tuyền Văn Hóa doanh nghiệp nghìn tỷ thật,,True,,
cmt_showbiz_011_0238,showbiz_011,Đúng là Cộng sự với Rác 97,Cà khịa,False,,
cmt_showbiz012_0099_r01,showbiz_012,"Kéo dài tới giờ, vào Google hiểu hết kkk",Cà khịa,False,,
cmt_showbiz_044_1832,showbiz_034,Nguyễn Văn Tạch,,True,,
cmt_showbiz_043_1746,showbiz_033,"Cười cũng đi tò, mà không cười thì cũng đi tò. Vậy tội dell gì mà không cười. Thế mà cũng thắc mắc.",Trung lập,False,,
cmt_showbiz018_0047_r05,showbiz_018,Long Trường sân si time 😗,,True,,
cmt_showbiz011_0030_r01,showbiz_011,"Nguyễn Thị Kiều thì nghĩ mình thao túng tâm lý giỏi nhưng lộ bản chất r. Nói nhăng nói cuội, càn nói càng bỉ ổi",Phẫn nộ,False,,
cmt_showbiz009_0030_r11,showbiz_009,Do Vu Ha My g đọc hii,,True,,
cmt_showbiz025_0015_r01,showbiz_025,"Trần Hoàng Phú
Tôi ủng hộ bạn.",,True,,
cmt_showbiz_044_1805,showbiz_034,Ngu người,Trung lập,False,,
cmt_showbiz014_0006_r05,showbiz_014,"Yến Bae kkkk, uy tín quá",,True,,
cmt_showbiz_044_0147,showbiz_034,Doanh nhân thành đạt,Trung lập,False,,
cmt_showbiz_044_1916,showbiz_034,Mik có 3tr đô cần đầu tư sark nào cần không,Trung lập,False,,
cmt_showbiz019_0010_r14,showbiz_019,"Milly Milly hồi đầu drama, trong lúc Linh Hằng mở họp báo cúi đầu xin lỗi đồ. Thì bà Tiên ""chủ động đề xuất ký hợp đồng quảng cáo nhằm che giấu vai trò là cổ đông sáng lập"" cơ mà. Tiền vẫn muốn húp, tù thì kh muốn đi",,True,,
cmt_showbiz_043_0235,showbiz_033,Tài sản tiền của đã gửi đi nước ngoài nhờ ngưòi thân đứng tên hết ời,Trung lập,False,,
cmt_showbiz_004_0119,showbiz_004,Sao công an không vào cuộc cái phòng khám quốc tế của con gọi là bác sĩ phương anh Mercy điện biên phủ . Nó gạt từ 50 triệu trở lên không hà.,Phẫn nộ,False,,
cmt_showbiz004_0003_r06,showbiz_004,"Phòng, chống ma túy - Công an TP. Hồ Chí Minh có phải cán bộ vừa về khôngThôn 13 ơi🤔",,True,,
cmt_showbiz020_1668_r01,showbiz_020,Trần Thảo ce ta chỉ cần 1 vài tệp chơi chơi thôi cung  khó. Mà Bà Mai này hằng này thở thôi cũng ra tiền,Cà khịa,False,,
cmt_showbiz020_1004_r15,showbiz_020,Vu Doan Tram Anh loại mù màu,,True,,
cmt_showbiz_004_0145,showbiz_004,Tối Ngân nhớ Quang..ngân khai quang ra nữa...thì vui.. 😂,,True,,
cmt_showbiz_004_0018,showbiz_004,Lương bàng Quang chắc vô tội 🤣🤣,Cà khịa,False,,
cmt_showbiz015_0003_r08,showbiz_015,Sáng Duyên  thế ngta làm idol vô học chỗ nào bạn nói xem,Trung lập,False,,
cmt_showbiz018_0050_r10,showbiz_018,Vương Phùng s fan nó mất dạy dữ v :))))),,True,,
cmt_showbiz_020_1716,showbiz_020,Ủa,,True,,
cmt_showbiz_004_0083,showbiz_004,Có tội bị bắt là đúng nhưng không nhất thiết phải còng Chân  cho người ta như vậy,Đồng cảm,False,,
cmt_showbiz018_0042_r02,showbiz_018,Trinh Anh Phụng ừ đúng r bạn ơi.nghe cứ bị sao ấy nhỉ quá dài dòng😆,Trung lập,False,,
cmt_showbiz_020_1771,showbiz_020,Điếc,,True,,
cmt_showbiz004_0005_r02,showbiz_004,Dương Quỳnh Tâm đúng kiểu thao túng luôn!!,Cà khịa,False,,
cmt_showbiz_033_1976_r24,showbiz_033,Hải An Home quá chuẩn luôn,,True,,
cmt_showbiz020_1543_r08,showbiz_020,Lan Anh,,True,,
cmt_showbiz020_2353_r01,showbiz_020,Hồng Trần Lưu nhân viên chị Mai mà,,True,,
cmt_showbiz_043_1174,showbiz_033,thì làm hình ảnh quen rồi.quan trọng là cười đc bao lâu,Trung lập,False,,
cmt_showbiz_034_0246_r01,showbiz_034,Hồ Thị Lễ Nói hay quá! Kkkkk,,True,,
cmt_showbiz014_0020_r04,showbiz_014,Mai Nguyễn ngũ hổ nghiện,,True,,
cmt_showbiz_033_0001_r168,showbiz_033,Phan D. Anh nó nhục hơn con chó .chỉ có những con lợn ngang bằng nó thì mới nghĩ nó sướng thôi,Phẫn nộ,False,,
cmt_showbiz019_0185_r05,showbiz_019,Nguyễn Hữu Thành nhà tù,,True,,
cmt_showbiz_033_1948_r30,showbiz_033,"Hoàng Long mua 100k được 3 lọ. dùng một lọ chưa phân nửa, xúc hai ba lần thấy răng ố vàng là ngưng luôn",Trung lập,False,,
cmt_showbiz_008_0071,showbiz_008,Minh Thư Van Anh t cười chết :),,True,,
cmt_showbiz_034_2081_r15,showbiz_034,Tùng Nguyễn : chuẩn,,True,,
cmt_showbiz019_0182_r08,showbiz_019,Sa Ni giờ vào thi hoa hậu tù tội việt nam thì ăn chặt còn gì:)),Trung lập,False,,
cmt_showbiz_020_2181,showbiz_020,Hoang Nhieu,,True,,
cmt_showbiz_033_0001_r47,showbiz_033,"Nguyen Anh Tuấn tất nhiên r. Còn ng nghèo thì khả năng cao là mạt kiếp nghèo, tới lúc chếc vẫn còn nghèo. Còn Hoàng Hường, nó chỉ mất tự do 1 thời gian ngắn thôi. Xong xuôi nó lại là người giàu, có tiếng nói^^",Cà khịa,False,,
cmt_showbiz_044_0585,showbiz_034,Cái giá phải trả cho việc bỏ vợ bỏ con đó mọi người,Trung lập,False,,
cmt_showbiz004_0001_r07,showbiz_004,Hoang Nguyen Pham tin real,Trung lập,False,,
cmt_showbiz_020_2778,showbiz_020,chúc mừng sếp Maiii,Trung lập,False,,
cmt_showbiz019_0021_r07,showbiz_019,Lê Hồng Nhung nghiệp,,True,,
cmt_showbiz_033_1940_r395,showbiz_033,"Nó bị bắt yên tâm cho bao nhiêu gia đình vì các mẹ già tin lời qc của nó,trúng ô tô, trúng nhà,trúng vàng mà rút tiền tiết kiệm mua củ nó nhét đầy gầm giường, đầy tủ.",Trung lập,False,,
cmt_showbiz_020_2280,showbiz_020,Leo Âu Dương,,True,,
cmt_showbiz_013_0077,showbiz_013,K hiểu sao họ lại có những video này nhỉ,Trung lập,False,,
cmt_showbiz_033_1940_r320,showbiz_033,Thúy La lên vtv1 tối nay thì giả gì,,True,,
cmt_showbiz_044_1091,showbiz_034,"Muốn biết số phận của Shark như thế nào, chờ hồi sau sẽ rõ.",Trung lập,False,,
cmt_showbiz_044_1304,showbiz_034,… Tiếng Gọi Theo Shark Thuỷ … Vào TO Thôi !!!,Trung lập,False,,
cmt_showbiz_043_0027,showbiz_033,Nụ cười thách thức,Trung lập,False,,
